0.125000 2.835451 -3.228504 -0.100005 -1.151512
0.126250 2.831416 -3.220461 -0.101445 -1.152773
0.127500 2.827390 -3.211980 -0.102886 -1.153942
0.128750 2.823375 -3.203067 -0.104328 -1.155022
0.130000 2.819371 -3.193731 -0.105772 -1.156014
0.131250 2.815379 -3.183977 -0.107217 -1.156920
0.132500 2.811399 -3.173814 -0.108663 -1.157743
0.133750 2.807432 -3.163249 -0.110110 -1.158483
0.135000 2.803478 -3.152287 -0.111558 -1.159143
0.136250 2.799537 -3.140935 -0.113007 -1.159725
0.137500 2.795611 -3.129201 -0.114457 -1.160230
0.138750 2.791700 -3.117091 -0.115907 -1.160659
0.140000 2.787803 -3.104611 -0.117358 -1.161016
0.141250 2.783923 -3.091767 -0.118809 -1.161300
0.142500 2.780058 -3.078566 -0.120261 -1.161515
0.143750 2.776210 -3.065014 -0.121713 -1.161660
0.145000 2.772378 -3.051118 -0.123165 -1.161739
0.146250 2.768565 -3.036882 -0.124617 -1.161752
0.147500 2.764768 -3.022314 -0.126069 -1.161701
0.148750 2.760991 -3.007418 -0.127522 -1.161588
0.150000 2.757231 -2.992201 -0.128973 -1.161414
0.151250 2.753491 -2.976669 -0.130425 -1.161180
0.152500 2.749770 -2.960827 -0.131877 -1.160887
0.153750 2.746069 -2.944680 -0.133328 -1.160538
0.155000 2.742388 -2.928234 -0.134779 -1.160133
0.156250 2.738728 -2.911495 -0.136229 -1.159674
0.157500 2.735089 -2.894467 -0.137678 -1.159162
0.158750 2.731471 -2.877157 -0.139127 -1.158599
0.160000 2.727874 -2.859568 -0.140575 -1.157985
0.161250 2.724300 -2.841707 -0.142023 -1.157321
0.162500 2.720748 -2.823578 -0.143470 -1.156610
0.163750 2.717218 -2.805187 -0.144915 -1.155852
0.165000 2.713712 -2.786537 -0.146360 -1.155049
0.166250 2.710228 -2.767634 -0.147804 -1.154201
0.167500 2.706769 -2.748483 -0.149247 -1.153309
0.168750 2.703333 -2.729088 -0.150688 -1.152376
0.170000 2.699922 -2.709455 -0.152129 -1.151401
0.171250 2.696535 -2.689586 -0.153568 -1.150386
0.172500 2.693173 -2.669488 -0.155006 -1.149332
0.173750 2.689836 -2.649164 -0.156443 -1.148240
0.175000 2.686525 -2.628619 -0.157878 -1.147111
0.176250 2.683239 -2.607856 -0.159312 -1.145945
0.177500 2.679979 -2.586881 -0.160744 -1.144745
0.178750 2.676746 -2.565698 -0.162175 -1.143510
0.180000 2.673538 -2.544310 -0.163605 -1.142243
0.181250 2.670358 -2.522721 -0.165032 -1.140943
0.182500 2.667205 -2.500936 -0.166459 -1.139611
0.183750 2.664079 -2.478959 -0.167883 -1.138249
0.185000 2.660980 -2.456792 -0.169306 -1.136858
0.186250 2.657909 -2.434441 -0.170727 -1.135437
0.187500 2.654866 -2.411909 -0.172146 -1.133988
0.188750 2.651851 -2.389199 -0.173564 -1.132513
0.190000 2.648864 -2.366316 -0.174979 -1.131011
0.191250 2.645906 -2.343263 -0.176393 -1.129483
0.192500 2.642977 -2.320042 -0.177805 -1.127930
0.193750 2.640077 -2.296659 -0.179215 -1.126353
0.195000 2.637207 -2.273116 -0.180623 -1.124753
0.196250 2.634365 -2.249417 -0.182029 -1.123131
0.197500 2.631553 -2.225565 -0.183433 -1.121486
0.198750 2.628771 -2.201563 -0.184835 -1.119820
0.200000 2.626019 -2.177415 -0.186234 -1.118134
0.201250 2.623298 -2.153123 -0.187632 -1.116427
0.202500 2.620606 -2.128692 -0.189028 -1.114702
0.203750 2.617945 -2.104123 -0.190421 -1.112958
0.205000 2.615315 -2.079421 -0.191812 -1.111195
0.206250 2.612716 -2.054588 -0.193201 -1.109416
0.207500 2.610148 -2.029626 -0.194588 -1.107620
0.208750 2.607611 -2.004540 -0.195973 -1.105807
0.210000 2.605105 -1.979331 -0.197355 -1.103979
0.211250 2.602631 -1.954003 -0.198735 -1.102136
0.212500 2.600188 -1.928559 -0.200112 -1.100279
0.213750 2.597778 -1.903001 -0.201488 -1.098408
0.215000 2.595399 -1.877332 -0.202861 -1.096523
0.216250 2.593052 -1.851554 -0.204231 -1.094626
0.217500 2.590738 -1.825671 -0.205600 -1.092716
0.218750 2.588456 -1.799684 -0.206966 -1.090794
0.220000 2.586206 -1.773597 -0.208329 -1.088861
0.221250 2.583989 -1.747412 -0.209690 -1.086917
0.222500 2.581805 -1.721131 -0.211049 -1.084963
0.223750 2.579653 -1.694757 -0.212405 -1.082999
0.225000 2.577535 -1.668293 -0.213759 -1.081025
0.226250 2.575450 -1.641740 -0.215110 -1.079042
0.227500 2.573397 -1.615101 -0.216459 -1.077051
0.228750 2.571379 -1.588378 -0.217805 -1.075051
0.230000 2.569393 -1.561574 -0.219149 -1.073044
0.231250 2.567441 -1.534691 -0.220490 -1.071029
0.232500 2.565523 -1.507731 -0.221829 -1.069007
0.233750 2.563638 -1.480696 -0.223165 -1.066979
0.235000 2.561787 -1.453588 -0.224499 -1.064944
0.236250 2.559970 -1.426410 -0.225830 -1.062904
0.237500 2.558187 -1.399164 -0.227159 -1.060858
0.238750 2.556438 -1.371851 -0.228485 -1.058806
0.240000 2.554723 -1.344474 -0.229808 -1.056750
0.241250 2.553043 -1.317035 -0.231129 -1.054690
0.242500 2.551397 -1.289536 -0.232448 -1.052625
0.243750 2.549785 -1.261978 -0.233764 -1.050557
0.245000 2.548207 -1.234364 -0.235077 -1.048485
0.246250 2.546664 -1.206695 -0.236387 -1.046409
0.247500 2.545156 -1.178973 -0.237695 -1.044331
0.248750 2.543682 -1.151201 -0.239001 -1.042250
0.250000 2.542243 -1.123380 -0.240304 -1.040167
0.251250 2.540839 -1.095512 -0.241604 -1.038082
0.252500 2.539470 -1.067598 -0.242901 -1.035995
0.253750 2.538135 -1.039641 -0.244196 -1.033906
0.255000 2.536835 -1.011642 -0.245489 -1.031816
0.256250 2.535571 -0.983602 -0.246779 -1.029725
0.257500 2.534341 -0.955525 -0.248066 -1.027633
0.258750 2.533147 -0.927410 -0.249350 -1.025541
0.260000 2.531988 -0.899260 -0.250632 -1.023448
0.261250 2.530864 -0.871077 -0.251911 -1.021355
0.262500 2.529775 -0.842862 -0.253188 -1.019262
0.263750 2.528721 -0.814617 -0.254462 -1.017169
0.265000 2.527703 -0.786342 -0.255734 -1.015077
0.266250 2.526720 -0.758041 -0.257003 -1.012986
0.267500 2.525773 -0.729714 -0.258269 -1.010895
0.268750 2.524860 -0.701363 -0.259532 -1.008806
0.270000 2.523984 -0.672989 -0.260793 -1.006717
0.271250 2.523142 -0.644594 -0.262052 -1.004630
0.272500 2.522337 -0.616180 -0.263308 -1.002545
0.273750 2.521566 -0.587747 -0.264561 -1.000462
0.275000 2.520832 -0.559297 -0.265811 -0.998380
0.276250 2.520133 -0.530832 -0.267059 -0.996300
0.277500 2.519469 -0.502353 -0.268305 -0.994223
0.278750 2.518841 -0.473861 -0.269547 -0.992148
0.280000 2.518249 -0.445359 -0.270788 -0.990075
0.281250 2.517692 -0.416846 -0.272025 -0.988005
0.282500 2.517171 -0.388325 -0.273260 -0.985938
0.283750 2.516686 -0.359797 -0.274493 -0.983874
0.285000 2.516236 -0.331262 -0.275723 -0.981813
0.286250 2.515822 -0.302724 -0.276950 -0.979754
0.287500 2.515443 -0.274182 -0.278174 -0.977699
0.288750 2.515101 -0.245638 -0.279397 -0.975648
0.290000 2.514794 -0.217093 -0.280616 -0.973600
0.291250 2.514522 -0.188549 -0.281833 -0.971555
0.292500 2.514287 -0.160007 -0.283048 -0.969514
0.293750 2.514087 -0.131468 -0.284259 -0.967477
0.295000 2.513922 -0.102933 -0.285469 -0.965443
0.296250 2.513794 -0.074404 -0.286676 -0.963413
0.297500 2.513701 -0.045882 -0.287880 -0.961388
0.298750 2.513643 -0.017367 -0.289082 -0.959366
0.300000 2.513622 0.011139 -0.290281 -0.957349
0.301250 2.513635 0.039634 -0.291478 -0.955335
0.302500 2.513685 0.068118 -0.292672 -0.953326
0.303750 2.513770 0.096589 -0.293863 -0.951321
0.305000 2.513891 0.125046 -0.295053 -0.949321
0.306250 2.514047 0.153489 -0.296239 -0.947325
0.307500 2.514239 0.181915 -0.297423 -0.945333
0.308750 2.514466 0.210324 -0.298605 -0.943346
0.310000 2.514729 0.238715 -0.299784 -0.941364
0.311250 2.515028 0.267086 -0.300961 -0.939386
0.312500 2.515362 0.295437 -0.302135 -0.937412
0.313750 2.515731 0.323767 -0.303307 -0.935444
0.315000 2.516136 0.352073 -0.304476 -0.933480
0.316250 2.516576 0.380356 -0.305643 -0.931520
0.317500 2.517051 0.408614 -0.306807 -0.929566
0.318750 2.517562 0.436845 -0.307969 -0.927616
0.320000 2.518108 0.465050 -0.309129 -0.925671
0.321250 2.518689 0.493227 -0.310286 -0.923731
0.322500 2.519306 0.521374 -0.311441 -0.921796
0.323750 2.519958 0.549491 -0.312593 -0.919866
0.325000 2.520644 0.577577 -0.313743 -0.917940
0.326250 2.521366 0.605631 -0.314890 -0.916019
0.327500 2.522123 0.633651 -0.316035 -0.914103
0.328750 2.522915 0.661637 -0.317178 -0.912192
0.330000 2.523743 0.689587 -0.318318 -0.910286
0.331250 2.524605 0.717501 -0.319456 -0.908385
0.332500 2.525501 0.745378 -0.320591 -0.906488
0.333750 2.526433 0.773215 -0.321725 -0.904596
0.335000 2.527400 0.801014 -0.322855 -0.902710
0.336250 2.528401 0.828772 -0.323984 -0.900828
0.337500 2.529437 0.856488 -0.325110 -0.898950
0.338750 2.530507 0.884161 -0.326233 -0.897078
0.340000 2.531613 0.911792 -0.327355 -0.895210
0.341250 2.532752 0.939377 -0.328474 -0.893348
0.342500 2.533927 0.966917 -0.329590 -0.891489
0.343750 2.535135 0.994411 -0.330705 -0.889636
0.345000 2.536378 1.021856 -0.331817 -0.887787
0.346250 2.537656 1.049254 -0.332927 -0.885943
0.347500 2.538967 1.076602 -0.334034 -0.884104
0.348750 2.540313 1.103899 -0.335139 -0.882269
0.350000 2.541693 1.131145 -0.336242 -0.880438
0.351250 2.543107 1.158338 -0.337342 -0.878612
0.352500 2.544555 1.185478 -0.338441 -0.876791
0.353750 2.546037 1.212563 -0.339537 -0.874974
0.355000 2.547552 1.239593 -0.340630 -0.873162
0.356250 2.549102 1.266567 -0.341722 -0.871354
0.357500 2.550685 1.293483 -0.342811 -0.869550
0.358750 2.552302 1.320341 -0.343898 -0.867751
0.360000 2.553952 1.347139 -0.344983 -0.865956
0.361250 2.555636 1.373877 -0.346065 -0.864165
0.362500 2.557353 1.400554 -0.347145 -0.862378
0.363750 2.559104 1.427169 -0.348223 -0.860595
0.365000 2.560888 1.453721 -0.349299 -0.858816
0.366250 2.562705 1.480208 -0.350373 -0.857042
0.367500 2.564556 1.506630 -0.351444 -0.855271
0.368750 2.566439 1.532986 -0.352513 -0.853504
0.370000 2.568355 1.559275 -0.353580 -0.851742
0.371250 2.570304 1.585496 -0.354645 -0.849982
0.372500 2.572286 1.611649 -0.355707 -0.848227
0.373750 2.574301 1.637731 -0.356767 -0.846475
0.375000 2.576348 1.663742 -0.357825 -0.844727
0.376250 2.578427 1.689681 -0.358881 -0.842983
0.377500 2.580540 1.715548 -0.359935 -0.841242
0.378750 2.582684 1.741340 -0.360987 -0.839505
0.380000 2.584861 1.767058 -0.362036 -0.837770
0.381250 2.587069 1.792700 -0.363083 -0.836040
0.382500 2.589310 1.818266 -0.364128 -0.834312
0.383750 2.591583 1.843754 -0.365171 -0.832588
0.385000 2.593888 1.869163 -0.366212 -0.830867
0.386250 2.596224 1.894492 -0.367250 -0.829149
0.387500 2.598592 1.919741 -0.368287 -0.827434
0.388750 2.600992 1.944909 -0.369321 -0.825722
0.390000 2.603423 1.969994 -0.370353 -0.824012
0.391250 2.605886 1.994995 -0.371383 -0.822306
0.392500 2.608379 2.019913 -0.372411 -0.820603
0.393750 2.610904 2.044744 -0.373437 -0.818902
0.395000 2.613460 2.069490 -0.374461 -0.817203
0.396250 2.616047 2.094148 -0.375482 -0.815508
0.397500 2.618665 2.118718 -0.376502 -0.813814
0.398750 2.621313 2.143199 -0.377519 -0.812123
0.400000 2.623992 2.167589 -0.378534 -0.810435
0.401250 2.626702 2.191889 -0.379547 -0.808749
0.402500 2.629442 2.216096 -0.380558 -0.807065
0.403750 2.632212 2.240210 -0.381567 -0.805383
0.405000 2.635012 2.264230 -0.382573 -0.803703
0.406250 2.637842 2.288155 -0.383578 -0.802025
0.407500 2.640702 2.311984 -0.384581 -0.800349
0.408750 2.643592 2.335716 -0.385581 -0.798675
0.410000 2.646512 2.359350 -0.386579 -0.797003
0.411250 2.649461 2.382885 -0.387576 -0.795332
0.412500 2.652440 2.406320 -0.388570 -0.793664
0.413750 2.655448 2.429655 -0.389562 -0.791996
0.415000 2.658485 2.452887 -0.390552 -0.790330
0.416250 2.661551 2.476017 -0.391540 -0.788666
0.417500 2.664646 2.499043 -0.392526 -0.787003
0.418750 2.667770 2.521964 -0.393509 -0.785341
0.420000 2.670922 2.544780 -0.394491 -0.783681
0.421250 2.674103 2.567489 -0.395471 -0.782022
0.422500 2.677313 2.590090 -0.396448 -0.780363
0.423750 2.680550 2.612583 -0.397424 -0.778706
0.425000 2.683816 2.634965 -0.398397 -0.777050
0.426250 2.687110 2.657238 -0.399368 -0.775394
0.427500 2.690431 2.679399 -0.400338 -0.773740
0.428750 2.693780 2.701447 -0.401305 -0.772086
0.430000 2.697157 2.723382 -0.402270 -0.770433
0.431250 2.700561 2.745202 -0.403233 -0.768780
0.432500 2.703993 2.766907 -0.404194 -0.767128
0.433750 2.707452 2.788496 -0.405153 -0.765476
0.435000 2.710937 2.809967 -0.406110 -0.763825
0.436250 2.714450 2.831320 -0.407064 -0.762174
0.437500 2.717989 2.852553 -0.408017 -0.760523
0.438750 2.721555 2.873667 -0.408968 -0.758873
0.440000 2.725147 2.894659 -0.409916 -0.757223
0.441250 2.728765 2.915528 -0.410863 -0.755572
0.442500 2.732409 2.936275 -0.411807 -0.753922
0.443750 2.736080 2.956897 -0.412750 -0.752271
0.445000 2.739776 2.977394 -0.413690 -0.750621
0.446250 2.743498 2.997765 -0.414628 -0.748970
0.447500 2.747245 3.018009 -0.415565 -0.747319
0.448750 2.751017 3.038125 -0.416499 -0.745668
0.450000 2.754815 3.058112 -0.417431 -0.744016
0.451250 2.758638 3.077969 -0.418361 -0.742364
0.452500 2.762485 3.097695 -0.419289 -0.740711
0.453750 2.766357 3.117289 -0.420215 -0.739058
0.455000 2.770254 3.136750 -0.421139 -0.737404
0.456250 2.774175 3.156077 -0.422060 -0.735749
0.457500 2.778120 3.175269 -0.422980 -0.734094
0.458750 2.782089 3.194326 -0.423898 -0.732438
0.460000 2.786082 3.213246 -0.424813 -0.730781
0.461250 2.790098 3.232029 -0.425727 -0.729123
0.462500 2.794138 3.250672 -0.426638 -0.727464
0.463750 2.798202 3.269177 -0.427547 -0.725804
0.465000 2.802288 3.287540 -0.428455 -0.724143
0.466250 2.806398 3.305763 -0.429360 -0.722480
0.467500 2.810530 3.323842 -0.430263 -0.720817
0.468750 2.814685 3.341779 -0.431164 -0.719152
0.470000 2.818862 3.359571 -0.432063 -0.717486
0.471250 2.823061 3.377218 -0.432960 -0.715818
0.472500 2.827283 3.394719 -0.433854 -0.714149
0.473750 2.831526 3.412072 -0.434747 -0.712479
0.475000 2.835791 3.429278 -0.435638 -0.710807
0.476250 2.840078 3.446335 -0.436526 -0.709134
0.477500 2.844386 3.463241 -0.437413 -0.707458
0.478750 2.848715 3.479997 -0.438297 -0.705782
0.480000 2.853065 3.496602 -0.439179 -0.704103
0.481250 2.857436 3.513053 -0.440059 -0.702423
0.482500 2.861827 3.529351 -0.440937 -0.700741
0.483750 2.866239 3.545495 -0.441813 -0.699057
0.485000 2.870670 3.561483 -0.442687 -0.697371
0.486250 2.875122 3.577315 -0.443559 -0.695683
0.487500 2.879594 3.592990 -0.444428 -0.693993
0.488750 2.884085 3.608507 -0.445296 -0.692302
0.490000 2.888596 3.623865 -0.446161 -0.690608
0.491250 2.893126 3.639062 -0.447025 -0.688912
0.492500 2.897675 3.654100 -0.447886 -0.687214
0.493750 2.902242 3.668975 -0.448745 -0.685513
0.495000 2.906828 3.683688 -0.449602 -0.683811
0.496250 2.911433 3.698238 -0.450456 -0.682106
0.497500 2.916056 3.712624 -0.451309 -0.680399
0.498750 2.920697 3.726844 -0.452160 -0.678690
0.500000 2.925355 3.740899 -0.453008 -0.676978
0.501250 2.930031 3.754787 -0.453854 -0.675264
0.502500 2.934725 3.768507 -0.454698 -0.673547
0.503750 2.939435 3.782059 -0.455540 -0.671828
0.505000 2.944163 3.795441 -0.456380 -0.670107
0.506250 2.948907 3.808654 -0.457218 -0.668382
0.507500 2.953668 3.821695 -0.458053 -0.666656
0.508750 2.958445 3.834565 -0.458886 -0.664927
0.510000 2.963238 3.847262 -0.459718 -0.663195
0.511250 2.968047 3.859786 -0.460547 -0.661460
0.512500 2.972872 3.872136 -0.461373 -0.659723
0.513750 2.977712 3.884311 -0.462198 -0.657984
0.515000 2.982568 3.896310 -0.463020 -0.656241
0.516250 2.987438 3.908132 -0.463841 -0.654496
0.517500 2.992323 3.919778 -0.464659 -0.652748
0.518750 2.997223 3.931245 -0.465475 -0.650997
0.520000 3.002137 3.942534 -0.466289 -0.649244
0.521250 3.007065 3.953643 -0.467100 -0.647488
0.522500 3.012007 3.964571 -0.467909 -0.645728
0.523750 3.016963 3.975319 -0.468717 -0.643966
0.525000 3.021932 3.985885 -0.469522 -0.642202
0.526250 3.026914 3.996269 -0.470324 -0.640434
0.527500 3.031910 4.006469 -0.471125 -0.638663
0.528750 3.036918 4.016486 -0.471923 -0.636890
0.530000 3.041939 4.026318 -0.472719 -0.635113
0.531250 3.046971 4.035964 -0.473513 -0.633334
0.532500 3.052016 4.045425 -0.474305 -0.631552
0.533750 3.057073 4.054700 -0.475094 -0.629767
0.535000 3.062142 4.063787 -0.475882 -0.627978
0.536250 3.067221 4.072686 -0.476667 -0.626187
0.537500 3.072312 4.081397 -0.477449 -0.624393
0.538750 3.077414 4.089918 -0.478230 -0.622596
0.540000 3.082526 4.098250 -0.479008 -0.620796
0.541250 3.087649 4.106392 -0.479784 -0.618993
0.542500 3.092782 4.114342 -0.480558 -0.617186
0.543750 3.097925 4.122101 -0.481329 -0.615377
0.545000 3.103078 4.129668 -0.482098 -0.613565
0.546250 3.108240 4.137042 -0.482865 -0.611750
0.547500 3.113411 4.144223 -0.483630 -0.609932
0.548750 3.118591 4.151210 -0.484392 -0.608111
0.550000 3.123780 4.158003 -0.485153 -0.606287
0.551250 3.128978 4.164601 -0.485910 -0.604459
0.552500 3.134184 4.171003 -0.486666 -0.602629
0.553750 3.139397 4.177209 -0.487419 -0.600796
0.555000 3.144619 4.183219 -0.488170 -0.598960
0.556250 3.149848 4.189032 -0.488919 -0.597121
0.557500 3.155084 4.194648 -0.489665 -0.595278
0.558750 3.160327 4.200066 -0.490410 -0.593433
0.560000 3.165578 4.205286 -0.491151 -0.591585
0.561250 3.170834 4.210307 -0.491891 -0.589734
0.562500 3.176097 4.215128 -0.492628 -0.587880
0.563750 3.181366 4.219751 -0.493363 -0.586023
0.565000 3.186641 4.224173 -0.494095 -0.584163
0.566250 3.191921 4.228395 -0.494826 -0.582300
0.567500 3.197206 4.232416 -0.495553 -0.580434
0.568750 3.202497 4.236236 -0.496279 -0.578566
0.570000 3.207792 4.239854 -0.497002 -0.576694
0.571250 3.213092 4.243271 -0.497723 -0.574820
0.572500 3.218396 4.246485 -0.498442 -0.572942
0.573750 3.223704 4.249497 -0.499158 -0.571062
0.575000 3.229016 4.252307 -0.499872 -0.569179
0.576250 3.234331 4.254913 -0.500583 -0.567293
0.577500 3.239650 4.257316 -0.501292 -0.565405
0.578750 3.244972 4.259515 -0.501999 -0.563513
0.580000 3.250296 4.261511 -0.502703 -0.561619
0.581250 3.255623 4.263302 -0.503405 -0.559722
0.582500 3.260952 4.264889 -0.504105 -0.557823
0.583750 3.266283 4.266272 -0.504802 -0.555920
0.585000 3.271616 4.267450 -0.505497 -0.554015
0.586250 3.276950 4.268422 -0.506190 -0.552108
0.587500 3.282286 4.269190 -0.506880 -0.550198
0.588750 3.287622 4.269753 -0.507568 -0.548285
0.590000 3.292960 4.270110 -0.508253 -0.546369
0.591250 3.298297 4.270262 -0.508936 -0.544451
0.592500 3.303635 4.270208 -0.509616 -0.542531
0.593750 3.308973 4.269948 -0.510295 -0.540608
0.595000 3.314310 4.269482 -0.510970 -0.538682
0.596250 3.319647 4.268811 -0.511644 -0.536754
0.597500 3.324983 4.267934 -0.512315 -0.534824
0.598750 3.330318 4.266850 -0.512983 -0.532891
0.600000 3.335652 4.265561 -0.513649 -0.530956
0.601250 3.340984 4.264065 -0.514313 -0.529018
0.602500 3.346314 4.262363 -0.514974 -0.527079
0.603750 3.351642 4.260456 -0.515633 -0.525137
0.605000 3.356967 4.258342 -0.516290 -0.523192
0.606250 3.362290 4.256022 -0.516944 -0.521246
0.607500 3.367610 4.253497 -0.517595 -0.519297
0.608750 3.372927 4.250765 -0.518244 -0.517346
0.610000 3.378240 4.247828 -0.518891 -0.515393
0.611250 3.383550 4.244685 -0.519535 -0.513438
0.612500 3.388856 4.241337 -0.520177 -0.511481
0.613750 3.394158 4.237783 -0.520816 -0.509522
0.615000 3.399455 4.234023 -0.521453 -0.507561
0.616250 3.404747 4.230059 -0.522088 -0.505598
0.617500 3.410035 4.225889 -0.522720 -0.503633
0.618750 3.415317 4.221515 -0.523349 -0.501666
0.620000 3.420594 4.216936 -0.523976 -0.499697
0.621250 3.425865 4.212153 -0.524601 -0.497727
0.622500 3.431131 4.207165 -0.525223 -0.495755
0.623750 3.436390 4.201974 -0.525843 -0.493781
0.625000 3.441642 4.196579 -0.526460 -0.491805
0.626250 3.446888 4.190980 -0.527075 -0.489828
0.627500 3.452127 4.185179 -0.527687 -0.487849
0.628750 3.457358 4.179174 -0.528297 -0.485869
0.630000 3.462582 4.172967 -0.528904 -0.483887
0.631250 3.467798 4.166558 -0.529509 -0.481904
0.632500 3.473006 4.159947 -0.530111 -0.479919
0.633750 3.478206 4.153135 -0.530711 -0.477933
0.635000 3.483398 4.146121 -0.531309 -0.475945
